"DeviceID","created","lastEdited","uploaded","crb_tree_inspection_key","ecplus_crb_tree_inspection_ctrl3","ecplus_crb_tree_inspection_ctrl2","ecplus_crb_tree_inspection_ctrl4_lat","ecplus_crb_tree_inspection_ctrl4_lon","ecplus_crb_tree_inspection_ctrl4_alt","ecplus_crb_tree_inspection_ctrl4_acc","ecplus_crb_tree_inspection_ctrl4_provider","ecplus_crb_tree_inspection_ctrl4_bearing","ecplus_crb_tree_inspection_ctrl5","ecplus_crb_tree_inspection_ctrl6","ecplus_crb_tree_inspection_ctrl9","ecplus_crb_tree_inspection_ctrl7","ecplus_crb_tree_inspection_ctrl8"
"c188b5c88c9bf72d","1424651788281","","2015-02-23 01:39:46","28d0a9fa-d73c-4639-aab7-f7541a442375","02/23/2015","10:36:14","13.56852775","144.92074316","209.0","9.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424651817824","","2015-02-23 01:39:48","238df70a-cfae-4752-adf9-ec307638c5d5","02/23/2015","10:36:44","13.56850953","144.92082411","215.0","5.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424651871626","2015-02-23 06:38:14","2015-02-23 06:38:14","fb86a973-42c3-4867-b48e-88cf83c91dfb","02/23/2015","10:30:58","13.56854451","144.92060305","217.0","11.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424652637033","2015-02-23 06:38:15","2015-02-23 06:38:15","440b0c2d-0603-43a5-99bc-66e7e3b48735","02/23/2015","10:37:53","13.56976002","144.92029882","212.0","6.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_a1febf44-5b8c-4559-9ee5-7e42047cc3fe.jpg","other palm","group","","3 palm trees"
"fa4011a8ecb08046","1424652668999","2015-02-23 06:38:19","2015-02-23 06:38:15","a139c60d-6cbd-4204-810b-737261c3bdf6","02/23/2015","10:50:38","13.56973755","144.92028909","206.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424652695834","","2015-02-23 01:39:49","c1dbb097-3dcd-48cd-bfda-a598682bb819","02/23/2015","10:49:40","13.5698808","144.9247387","N/A","48.0","network","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_f66762dd-405b-46d1-b4ce-4422fb0f5f8f.jpg","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424652713513","2015-02-23 06:38:20","2015-02-23 06:38:18","5fb5f4dc-5dc6-4603-a6e6-e7b14e98f220","02/23/2015","10:51:10","13.56956232","144.92020472","208.0","3.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424652768673","2015-02-23 06:38:20","2015-02-23 06:38:19","46f874e4-8b30-42e9-8154-e0435d36e693","02/23/2015","10:51:56","13.56983699","144.92015648","212.0","3.0","gps","N/A","","other palm","group","","4trees"
"c188b5c88c9bf72d","1424652769602","","2015-02-23 01:39:50","4c7ee7de-4855-425c-8975-d150a1093504","02/23/2015","10:51:48","13.5691568","144.92077","N/A","39.0","network","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424652795834","2015-02-23 06:38:21","2015-02-23 06:38:20","47447988-14df-4a8a-934c-e8ebcbaf06cb","02/23/2015","10:52:50","13.56979077","144.92014136","211.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424652817738","2015-02-23 06:38:22","2015-02-23 06:38:20","94eea409-80b5-44ea-ac4e-955ae26612b3","02/23/2015","10:53:17","13.56974679","144.92008002","213.0","3.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424652839832","2015-02-23 06:38:23","2015-02-23 06:38:21","ada1436e-9c46-4aa9-8036-6bcf765e0b6b","02/23/2015","10:53:39","13.56974929","144.92004326","212.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424652861309","2015-02-23 06:38:24","2015-02-23 06:38:22","860406bc-c850-4fb4-a738-b10669fb058d","02/23/2015","10:54:01","13.56974811","144.91999873","213.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424652889821","2015-02-23 06:38:25","2015-02-23 06:38:23","901af143-96b5-4f17-b7a7-6b20ca129d20","02/23/2015","10:54:22","13.56975707","144.9199619","211.0","3.0","gps","N/A","","other palm","group","","2trees"
"c188b5c88c9bf72d","1424652908445","","2015-02-23 01:39:51","ff65fa54-3752-4db2-814e-bdd2b105469a","02/23/2015","10:53:02","13.56989382","144.91964724","217.0","3.0","gps","N/A","","other palm","group","","4 chinese betelnut"
"fa4011a8ecb08046","1424652933711","2015-02-23 06:38:26","2015-02-23 06:38:24","462b5bc7-cb28-48c6-9ffe-4c62023778f0","02/23/2015","10:54:50","13.56966708","144.91986819","214.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424652953028","2015-02-23 06:38:27","2015-02-23 06:38:25","b894403e-da76-4de4-af18-0c58caefad26","02/23/2015","10:55:34","13.56965177","144.91982246","214.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424652958263","","2015-02-23 01:39:52","6d754b5d-b880-4427-ae61-525dbf52210e","02/23/2015","10:55:29","13.56990893","144.91965989","218.0","4.0","gps","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424652985646","2015-02-23 06:38:28","2015-02-23 06:38:26","07d40ddf-2557-4aa7-8b18-9b9bb50688d8","02/23/2015","10:55:54","13.56969907","144.91969815","213.0","3.0","gps","N/A","","other palm","group","","2trees"
"c188b5c88c9bf72d","1424653000596","","2015-02-23 01:39:53","3f04209d-dd8a-4d7a-bc81-840c53cf98b6","02/23/2015","10:56:08","13.56991598","144.91967851","215.0","5.0","gps","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424653011759","2015-02-23 06:38:29","2015-02-23 06:38:27","4a76bffe-02ba-4211-acce-408668c93e33","02/23/2015","10:56:26","13.56965579","144.91967558","215.0","3.0","gps","N/A","","other palm","group","","2trees"
"fa4011a8ecb08046","1424653037659","2015-02-23 06:38:30","2015-02-23 06:38:28","d37fb9c8-df41-4f54-a107-c0aada83938d","02/23/2015","10:56:52","13.56959429","144.91964769","213.0","3.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424653041555","","2015-02-23 01:39:55","8d647828-a5ca-4a5c-973a-593d54fbba77","02/23/2015","10:56:50","13.56991117","144.91969625","214.0","3.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424653082744","2015-02-23 06:38:31","2015-02-23 03:50:40","467c38ba-1252-4d64-a798-fc01fe4126f0","02/23/2015","10:57:18","13.56955264","144.91962395","215.0","3.0","gps","N/A","","other palm","group","","2trees"
"fa4011a8ecb08046","1424653128245","2015-02-23 06:38:32","2015-02-23 06:38:30","92c41e3f-c416-40e1-8ee2-0905fd495122","02/23/2015","10:58:04","13.56934305","144.91967737","215.0","3.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424653241470","","2015-02-23 01:39:56","00c75219-eb86-4d7f-8ea4-21f7bb09e4f5","02/23/2015","10:59:28","13.56921244","144.91916411","201.0","8.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_f379be89-2165-4f53-ae32-80cb0a9308fb.jpg","other palm","group","","2 bunches of palms taken"
"c188b5c88c9bf72d","1424653329704","","2015-02-23 01:39:57","072ac09a-4dfa-4525-9bc6-eedefb8aa768","02/23/2015","11:01:53","13.56840853","144.9194441","219.0","3.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424653336974","2015-02-23 06:38:33","2015-02-23 06:38:31","c1860c5d-04c5-4e4e-9d3b-6e29ee3035ed","02/23/2015","10:58:49","13.56841993","144.91945386","218.0","3.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424653408887","2015-02-23 06:38:34","2015-02-23 06:38:32","c39c8ea2-4e17-4d4b-9d9b-8706f2b4d298","02/23/2015","11:02:18","13.56840683","144.91960411","218.0","3.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424653415937","","2015-02-23 01:39:58","bea49523-ee25-4ca9-a8c5-cf6e134e2375","02/23/2015","11:02:48","13.56845329","144.91944208","226.0","10.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_8016a1ec-f88a-497c-ad40-9a17e7734ca8.jpg","coconut","single","","Standing snag"
"fa4011a8ecb08046","1424653443638","2015-02-23 06:38:35","2015-02-23 06:38:33","3b7d3aab-5a37-4930-9641-8a3774bb8b63","02/23/2015","11:03:30","13.5684268","144.91989192","219.0","3.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424653467180","","2015-02-23 01:40:00","dd857d6e-06bb-4c5f-a522-45ac3c3767df","02/23/2015","11:04:11","13.56851977","144.91922519","222.0","4.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424653474264","2015-02-23 06:38:35","2015-02-23 06:38:34","73a8dd38-9f38-473b-ae29-18312e243b8c","02/23/2015","11:04:04","13.56855971","144.91984144","219.0","3.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424653512464","","2015-02-23 01:40:01","c337f63e-6ec8-49de-a1dd-321b36bd327c","02/23/2015","11:04:46","13.56839347","144.91909245","209.0","4.0","gps","N/A","","coconut","group","","2 coconut trees"
"fa4011a8ecb08046","1424653513156","2015-02-23 06:38:37","2015-02-23 06:38:35","0c1d4b82-7469-4ecd-a9df-7859dc452fe2","02/23/2015","11:04:35","13.56861506","144.9198508","218.0","3.0","gps","N/A","","coconut","group","","2trees"
"fa4011a8ecb08046","1424653540030","2015-02-23 06:38:38","2015-02-23 06:38:36","caa2294d-1275-4320-ad49-86f6ed4ee8d1","02/23/2015","11:05:16","13.56865072","144.91976932","218.0","3.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424653568144","","2015-02-23 01:40:03","6aaef48c-065d-49ba-8a08-50c0fa7aa848","02/23/2015","11:05:43","13.56820135","144.91926808","235.0","11.0","gps","212.60000610351563","","coconut","group","","2 coconut trees"
"c188b5c88c9bf72d","1424653591979","","2015-02-23 01:40:04","b268f8d6-0068-4a8d-9583-5546d09fe591","02/23/2015","11:06:19","13.56817699","144.91939006","228.0","7.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424653612564","2015-02-23 06:38:39","2015-02-23 06:38:37","196077db-c977-4e09-9f5c-fb38685247fb","02/23/2015","11:05:41","13.56813109","144.9196403","183.0","15.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424653614916","","2015-02-23 01:40:05","12d00e0a-b700-4cb7-b0e6-1c6a111ea337","02/23/2015","11:06:40","13.56820366","144.91943449","227.0","8.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424653683925","","2015-02-23 01:40:06","2c0328fd-dcb1-4b1e-8439-7114ab38ebed","02/23/2015","11:07:12","13.56809287","144.91937123","219.0","3.0","gps","N/A","","coconut","single","new damage",""
"c188b5c88c9bf72d","1424654062795","","2015-02-23 01:40:08","67969acb-12e7-44bc-812e-5aae11406164","02/23/2015","11:14:09","13.56797165","144.92116079","217.0","5.0","gps","N/A","","coconut","single","",""
"c188b5c88c9bf72d","1424654166893","","2015-02-23 01:40:09","cc518c6f-20b3-418e-b1cf-dbd3d55b8632","02/23/2015","11:15:38","13.56747611","144.92065551","233.0","12.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424654201826","2015-02-23 06:38:40","2015-02-23 06:38:38","459c4396-9196-4916-a380-1c476c67093a","02/23/2015","11:06:53","13.5698025","144.9246781","N/A","40.5","network","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654234761","2015-02-23 06:38:41","2015-02-23 06:38:39","c687a953-9f37-4238-ab55-08cd67f242b2","02/23/2015","11:16:43","13.56715564","144.92071198","220.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424654240729","","2015-02-23 01:40:10","7c4bc54e-7379-4b40-bb15-7b46c509a1d7","02/23/2015","11:16:47","13.56749648","144.92061358","226.0","6.0","gps","N/A","","other palm","group","","3 chinese betelnut"
"fa4011a8ecb08046","1424654268506","2015-02-23 06:38:42","2015-02-23 06:38:40","316f09d7-ed6e-429e-a413-0ab9f46160c6","02/23/2015","11:17:16","13.56699749","144.92077097","219.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654300497","2015-02-23 06:38:43","2015-02-23 06:38:41","5b4cac95-fd7f-428b-9edc-89510dce0a46","02/23/2015","11:17:49","13.56684873","144.92086883","219.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654321255","2015-02-23 06:38:44","2015-02-23 06:38:42","d3670f8c-7d3a-461c-839e-7f732cc8f8f5","02/23/2015","11:18:21","13.56681964","144.92087813","219.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654342969","2015-02-23 06:38:45","2015-02-23 06:38:43","2a25a6ae-f51b-4347-bc4f-e1b2373efb72","02/23/2015","11:18:44","13.56688652","144.92089012","220.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424654609523","","2015-02-23 01:40:11","e40dd28f-f5d6-4b70-b7da-398f9b55cf92","02/23/2015","11:23:02","13.56771113","144.92176169","213.0","5.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424654626208","2015-02-23 06:38:46","2015-02-23 06:38:44","6442a9ef-d842-497b-bc4b-ec2f04c33924","02/23/2015","11:19:03","13.5697343","144.9246256","N/A","40.5","network","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424654644693","","2015-02-23 01:40:12","00123959-e594-4cab-a5c4-af848cb2e061","02/23/2015","11:23:40","13.5677212","144.92175422","214.0","7.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424654647615","2015-02-23 06:38:47","2015-02-23 06:38:45","3e1d0f04-4049-4c88-a863-7befaba582bc","02/23/2015","11:23:47","13.5680702","144.92158268","231.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654668935","2015-02-23 06:38:48","2015-02-23 06:38:46","3f53cb05-92e8-4a2c-9f00-c01b8b71cdf2","02/23/2015","11:24:08","13.56802177","144.92160617","230.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654688402","2015-02-23 06:38:49","2015-02-23 06:38:47","547e98c5-3f1e-4ec8-a31d-10170c376948","02/23/2015","11:24:30","13.56798175","144.92162347","227.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424654690366","","2015-02-23 01:40:13","94531981-be38-4bc9-8ab8-de190b22b3a6","02/23/2015","11:24:26","13.56772968","144.92175973","217.0","9.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424654713803","2015-02-23 06:38:50","2015-02-23 06:38:48","7291e4b2-21e3-4b16-8f48-0adf19332c29","02/23/2015","11:24:49","13.56788143","144.92166931","226.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424654714077","","2015-02-23 01:40:14","13b8290d-bd6d-4cf0-b5dd-6feffeefd4d9","02/23/2015","11:25:04","13.56774834","144.92177761","219.0","6.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424654766080","2015-02-23 06:38:51","2015-02-23 06:38:49","8626f215-6514-42e9-af0a-1cbaaf22c284","02/23/2015","11:25:15","13.56767796","144.92193879","223.0","9.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654790591","2015-02-23 06:38:52","2015-02-23 06:38:50","4231447d-d86f-497c-8b17-4e9f624d54ef","02/23/2015","11:26:06","13.56757688","144.92202369","220.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654814198","2015-02-23 06:38:53","2015-02-23 06:38:51","35c5a85f-a916-4319-a16c-f138238c4809","02/23/2015","11:26:31","13.56750273","144.92204213","220.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424654834330","","2015-02-23 01:40:15","9fe80059-e766-4647-bc2a-9d2b69b1cf1e","02/23/2015","11:25:56","13.56778113","144.92181796","215.0","6.0","gps","N/A","","other palm","single","","Chinese betelnut snag"
"fa4011a8ecb08046","1424654837054","2015-02-23 06:38:54","2015-02-23 06:38:52","4ac2922c-bb4f-4d08-86ff-3f27525ad200","02/23/2015","11:26:55","13.56740944","144.92205644","219.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654860464","2015-02-23 06:38:55","2015-02-23 06:38:52","b893cf3c-7db4-45da-8e1f-cc820e288435","02/23/2015","11:27:18","13.56744843","144.92197363","220.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424654882212","2015-02-23 06:38:56","2015-02-23 06:38:53","42f4c85e-dad2-4ebe-9f57-4ab59aab24e4","02/23/2015","11:27:41","13.56746737","144.9219321","218.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424654899187","","2015-02-23 01:40:16","ee12fa76-9e60-4ec6-acd2-5136f7d18a38","02/23/2015","11:27:53","13.56783069","144.92186377","220.0","5.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424654903425","2015-02-23 06:38:58","2015-02-23 06:38:54","4a5a73fd-2048-4d1b-b3a1-ab18f9e6b1cf","02/23/2015","11:28:03","13.56747419","144.92188198","220.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424654962083","","2015-02-23 01:40:17","5e66826c-1bc9-4088-8f32-7c8a7eec49a1","02/23/2015","11:28:35","13.56780195","144.92186935","218.0","3.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424655055829","2015-02-23 06:38:59","2015-02-23 06:38:55","9a928963-57d7-4700-802c-e0b1002caf9b","02/23/2015","11:28:24","13.567476","144.9220803","207.0","11.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424655064942","","2015-02-23 01:40:18","3092fcbe-13eb-4a12-9d35-b41fc807c0ba","02/23/2015","11:30:39","13.56722267","144.92212667","227.0","9.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424655084642","2015-02-23 06:39:00","2015-02-23 06:38:56","57e06fdf-0a39-42d0-851a-a4859c8f20ba","02/23/2015","11:30:57","13.5681752","144.9249977","N/A","2867.0","network","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424655108767","","2015-02-23 01:40:20","69eb154d-9d40-4980-ae40-91026eb5f5d2","02/23/2015","11:31:24","13.5669637","144.9202559","N/A","34.5","network","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424655114366","2015-02-23 06:39:00","2015-02-23 06:38:58","460b065f-0127-4fa4-97ef-475ccdbfd925","02/23/2015","11:31:25","13.56697311","144.92220512","225.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424655134108","2015-02-23 06:39:01","2015-02-23 06:38:59","6662d822-7b7a-481e-b8f4-8dd02d3a0496","02/23/2015","11:31:55","13.5669352","144.92222595","227.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424655154685","","2015-02-23 01:40:21","ea08c388-2d63-4b53-9279-df8b90ffc88f","02/23/2015","11:32:12","13.56704342","144.92221834","221.0","24.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424655158190","2015-02-23 06:39:02","2015-02-23 06:39:00","6f128943-3b61-4809-863f-96615e8f3ab9","02/23/2015","11:32:15","13.56689523","144.92224934","225.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424655187087","","2015-02-23 01:40:22","031ec879-e6f9-4d3c-88ff-e10baf002fe4","02/23/2015","11:32:44","13.56689719","144.92227237","222.0","6.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424655293496","2015-02-23 06:39:03","2015-02-23 06:39:01","3198642d-d6e7-425f-b33a-3c375d527fb5","02/23/2015","11:32:39","13.56635037","144.92161657","234.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424655295505","","2015-02-23 01:40:23","1db4e6fc-ddbe-4ac9-93d4-416003df6c96","02/23/2015","11:34:27","13.5664641","144.92159526","212.0","5.0","gps","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424655325914","2015-02-23 06:39:04","2015-02-23 06:39:01","c35968c2-a417-408d-9a23-ac4ec999a727","02/23/2015","11:34:54","13.56639296","144.9214988","222.0","3.0","gps","N/A","","other palm","group","","2trees"
"c188b5c88c9bf72d","1424655339133","","2015-02-23 01:40:24","9de2aa8e-d2e7-4f4c-9e88-4abd15a204bb","02/23/2015","11:35:06","13.56642978","144.92160971","217.0","7.0","gps","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424655362722","2015-02-23 06:39:05","2015-02-23 06:39:02","dbc5cf08-03e9-4ca1-bcfe-37c329cbe155","02/23/2015","11:35:27","13.56634825","144.92147498","224.0","3.0","gps","N/A","","other palm","group","","8trees"
"c188b5c88c9bf72d","1424655378240","","2015-02-23 01:40:25","915d9830-024a-4297-b37f-8e7af00c1f9d","02/23/2015","11:35:53","13.56641594","144.9215872","225.0","5.0","gps","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424655384425","2015-02-23 06:39:06","2015-02-23 06:39:03","3692dd8b-62dc-4b40-b69f-d836db4a8b0a","02/23/2015","11:36:03","13.56629487","144.92148607","226.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424655416214","","2015-02-23 01:40:26","512e08f5-3c56-444f-9443-38daaf8b3c83","02/23/2015","11:36:29","13.56644246","144.92145835","219.0","10.0","gps","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424655456282","2015-02-23 06:39:07","2015-02-23 06:39:04","1ad5ca38-f5ea-48d1-9cf2-b4ea41b62184","02/23/2015","11:36:25","13.56679523","144.92145717","224.0","11.0","gps","6.400000095367432","","other palm","single","",""
"c188b5c88c9bf72d","1424655475581","","2015-02-23 01:40:28","f2a029e6-2f2f-4420-bc84-8f4d094e070d","02/23/2015","11:37:34","13.56681044","144.92134385","232.0","4.0","gps","N/A","","other palm","single","","Chinese betelnut"
"fa4011a8ecb08046","1424655795679","2015-02-23 06:39:08","2015-02-23 06:39:05","135ff1de-3c37-4387-9907-b53d3844b4ec","02/23/2015","11:37:37","13.56730673","144.92145837","221.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424656332922","2015-02-23 06:39:10","2015-02-23 06:39:07","58f90ebc-1db3-410f-84be-ad7bcf99f608","02/23/2015","11:50:07","0","0","N/A","N/A","","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424662029099","2015-02-23 06:39:11","2015-02-23 06:39:11","4b5557f3-6e6e-4608-a315-8ed551bbcf5c","02/23/2015","13:23:54","13.56691717","144.91883993","251.0","3.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_5c43da6c-df1e-4eb6-8d78-5bd5da3d925f.jpg","other palm","single","","Dead snag"
"c188b5c88c9bf72d","1424662048066","","2015-02-23 03:38:49","9bb8f2a9-32a1-43b1-9e54-20bed312aca6","02/23/2015","13:26:34","13.5664205","144.9189755","N/A","26.0","network","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424662061222","2015-02-23 06:39:12","2015-02-23 06:39:12","50e239a8-3f26-445f-b27e-0c0d330edeb4","02/23/2015","13:27:17","13.56691173","144.91887675","242.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424662083087","2015-02-23 06:39:13","2015-02-23 06:39:12","77aa9b7d-f7b7-4ec4-b422-823be589e1eb","02/23/2015","13:27:42","13.56688454","144.91890699","242.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424662104863","","2015-02-23 03:38:50","6be47291-7cc5-4216-ac3c-19fbaea78e8e","02/23/2015","13:27:54","13.56639372","144.91864552","242.0","3.0","gps","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424662110811","2015-02-23 06:39:13","2015-02-23 06:39:13","43e2d6b8-b417-4aeb-955e-6d6d196bf2c9","02/23/2015","13:28:06","13.56688107","144.91894247","240.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424662131130","2015-02-23 06:39:14","2015-02-23 06:39:14","37f41d61-b338-4ba5-a316-4fdcc7f0b85c","02/23/2015","13:28:32","13.56688662","144.91897709","242.0","3.0","gps","N/A","","other palm","single","",""
"fa4011a8ecb08046","1424662155738","2015-02-23 06:39:15","2015-02-23 06:39:15","520dccb0-6ea8-4568-b96c-fd11075719e5","02/23/2015","13:28:54","13.5668429","144.91899429","236.0","3.0","gps","N/A","","other palm","single","",""
"c188b5c88c9bf72d","1424662172625","","2015-02-23 03:38:51","fe25191b-f806-417c-82f8-f42f6f65e2fd","02/23/2015","13:29:05","13.56616566","144.91884027","236.0","4.0","gps","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424662198336","2015-02-23 06:39:26","2015-02-23 06:39:17","d46e3de4-9078-4a44-a51f-f0f520e1e1db","02/23/2015","13:29:17","13.56686946","144.91898984","234.0","3.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_3c62fd7c-1433-43bf-bc97-3de2017aae0a.jpg","other palm","single","",""
"fa4011a8ecb08046","1424662250219","2015-02-23 06:39:26","2015-02-23 06:39:18","e2903585-c9a6-4e17-8a5b-45619a0a6e6d","02/23/2015","13:30:01","13.56693364","144.91900501","235.0","3.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_11e9ef9a-ab88-4258-b1b9-b9769cd0e1ee.jpg","other palm","single","",""
"c188b5c88c9bf72d","1424662273176","","2015-02-23 03:38:53","86de034a-3a75-417f-a324-88c0559eb2f4","02/23/2015","13:30:44","13.56626268","144.91941487","236.0","3.0","gps","N/A","","other palm","single","","Chinese betelnut"
"c188b5c88c9bf72d","1424662322571","","2015-02-23 03:38:56","f25adb0b-fb2e-436d-b454-8ae83aa6355d","02/23/2015","13:31:29","13.56624951","144.91950455","235.0","3.0","gps","N/A","","other palm","group","","2 chinese betelnut"
"fa4011a8ecb08046","1424662366891","2015-02-23 06:39:27","2015-02-23 06:39:19","ac4095a8-3ad8-4344-a4ef-625d92f04603","02/23/2015","13:30:53","13.56724494","144.91900178","237.0","3.0","gps","N/A","http://plus.epicollect.net//crb_tree_inspection/crb_tree_inspection/__getImage?img=crb_tree_inspection_ecplus_crb_tree_inspection_ctrl5_9fe2dc5d-f0e3-4077-b960-8d5efb7a5585.jpg","other palm","single","",""
"c188b5c88c9bf72d","1424662369921","","2015-02-23 03:38:57","96664215-c771-466b-9cc0-9d5227537077","02/23/2015","13:32:19","13.56630833","144.91943566","235.0","3.0","gps","N/A","","coconut","single","",""
"fa4011a8ecb08046","1424662390767","2015-02-23 06:39:28","2015-02-23 06:39:20","aa1f6156-c46b-4b78-8d5f-a039c5e27dca","02/23/2015","13:32:49","13.56721784","144.91896034","233.0","3.0","gps","235.39999389648438","","other palm","single","",""
